psgc_id,name,correspondence_code,geographic_level,old_names,city_class,income_classification,settlement_type,population,,barangay_status
0501734000,Sipocot,051734000,Mun,,,1st,,"  68,169 ",,
0501735000,Siruma,051735000,Mun,,,4th,,"  19,419 ",,
0501736000,Tigaon,051736000,Mun,,,1st,,"  60,524 ",,
0501737000,Tinambac,051737000,Mun,,,1st,,"  70,176 ",,
0502000000,Catanduanes,052000000,Prov,,,2nd,,"  271,879 ",,
0502001000,Bagamanoc,052001000,Mun,,,4th,,"  11,086 ",,
0502002000,Baras,052002000,Mun,,,4th,,"  13,484 ",,
0502003000,Bato,052003000,Mun,,,4th,,"  21,748 ",,
0502004000,Caramoran,052004000,Mun,,,2nd,,"  32,114 ",,
0502005000,Gigmoto,052005000,Mun,,,4th,,"  8,712 ",,
0502006000,Pandan,052006000,Mun,,,4th,,"  21,473 ",,
0502007000,Panganiban,052007000,Mun,Payo,,4th,,"  9,713 ",,
0502008000,San Andres,052008000,Mun,Calolbon,,2nd,,"  38,480 ",,
0502009000,San Miguel,052009000,Mun,,,4th,,"  15,680 ",,
0502010000,Viga,052010000,Mun,,,3rd,,"  22,869 ",,
0502011000,Virac ,052011000,Mun,,,1st,,"  76,520 ",,Capital
0504100000,Masbate,054100000,Prov,,,1st,,"  908,920 ",,
0504101000,Aroroy,054101000,Mun,,,1st,,"  88,351 ",,
0504102000,Baleno,054102000,Mun,,,2nd,,"  28,855 ",,
0504103000,Balud,054103000,Mun,,,2nd,,"  40,155 ",,
0504104000,Batuan,054104000,Mun,,,4th,,"  14,610 ",,
0504105000,Cataingan,054105000,Mun,,,1st,,"  50,623 ",,
0504106000,Cawayan,054106000,Mun,,,1st,,"  69,265 ",,
0504107000,Claveria,054107000,Mun,,,1st,,"  42,142 ",,
0504108000,Dimasalang,054108000,Mun,,,3rd,,"  24,909 ",,
0504109000,Esperanza,054109000,Mun,,,4th,,"  17,534 ",,
0504110000,Mandaon,054110000,Mun,,,1st,,"  44,122 ",,
0504111000,City of Masbate ,054111000,City,,CC,3rd,,"  104,522 ",,Capital
0504112000,Milagros,054112000,Mun,,,1st,,"  57,538 ",,
0504113000,Mobo,054113000,Mun,,,2nd,,"  40,823 ",,
0504114000,Monreal,054114000,Mun,,,3rd,,"  25,164 ",,
0504115000,Palanas,054115000,Mun,,,3rd,,"  27,322 ",,
0504116000,Pio V. Corpus,054116000,Mun,Limbuhan,,4th,,"  23,744 ",,
0504117000,Placer,054117000,Mun,,,1st,,"  56,340 ",,
0504118000,San Fernando,054118000,Mun,,,4th,,"  21,600 ",,
0504119000,San Jacinto,054119000,Mun,,,3rd,,"  29,686 ",,
0504120000,San Pascual,054120000,Mun,,,1st,,"  44,449 ",,
0504121000,Uson,054121000,Mun,,,1st,,"  57,166 ",,
0506200000,Sorsogon,056200000,Prov,,,1st,,"  828,655 ",,
0506202000,Barcelona,056202000,Mun,,,4th,,"  20,987 ",,
0506203000,Bulan,056203000,Mun,,,1st,,"  105,190 ",,
0506204000,Bulusan,056204000,Mun,,,3rd,,"  23,932 ",,
0506205000,Casiguran,056205000,Mun,,,3rd,,"  35,602 ",,
0506206000,Castilla,056206000,Mun,,,1st,,"  60,635 ",,
0506207000,Donsol,056207000,Mun,,,1st,,"  50,281 ",,
0506208000,Gubat,056208000,Mun,,,1st,,"  60,294 ",,
0506209000,Irosin,056209000,Mun,,,1st,,"  59,267 ",,
0506210000,Juban,056210000,Mun,,,2nd,,"  35,297 ",,
0506211000,Magallanes,056211000,Mun,,,2nd,,"  37,411 ",,
0506212000,Matnog,056212000,Mun,,,1st,,"  41,989 ",,
0506213000,Pilar,056213000,Mun,,,1st,,"  75,793 ",,
0506214000,Prieto Diaz,056214000,Mun,,,4th,,"  22,644 ",,
0506215000,Santa Magdalena,056215000,Mun,,,4th,,"  17,096 ",,
0506216000,City of Sorsogon ,056216000,City,,CC,2nd,,"  182,237 ",,Capital
0600000000,Region VI (Western Visayas),060000000,Reg,,,,,"  7,954,723 ",43/,
0600400000,Aklan,060400000,Prov,,,1st,,"  615,475 ",,
0600401000,Altavas,060401000,Mun,,,3rd,,"  25,639 ",,
0600402000,Balete,060402000,Mun,,,3rd,,"  30,090 ",,
0600403000,Banga,060403000,Mun,,,2nd,,"  40,318 ",,
0600404000,Batan,060404000,Mun,,,3rd,,"  33,484 ",,
0600405000,Buruanga,060405000,Mun,,,4th,,"  19,357 ",,
0600406000,Ibajay,060406000,Mun,,,1st,,"  52,364 ",,
0600407000,Kalibo ,060407000,Mun,,,1st,,"  89,127 ",,Capital
0600408000,Lezo,060408000,Mun,,,4th,,"  15,639 ",,
0600409000,Libacao,060409000,Mun,,,2nd,,"  28,272 ",,
0600410000,Madalag,060410000,Mun,,,3rd,,"  18,890 ",,
0600411000,Makato,060411000,Mun,,,3rd,,"  29,717 ",,
0600412000,Malay,060412000,Mun,,,1st,,"  60,077 ",,
0600413000,Malinao,060413000,Mun,,,3rd,,"  24,517 ",,
0600414000,Nabas,060414000,Mun,,,2nd,,"  40,632 ",,
0600415000,New Washington,060415000,Mun,,,2nd,,"  47,955 ",,
0600416000,Numancia,060416000,Mun,,,3rd,,"  35,693 ",,
0600417000,Tangalan,060417000,Mun,,,4th,,"  23,704 ",,
0600600000,Antique,060600000,Prov,,,1st,,"  612,974 ",,
0600601000,Anini-Y,060601000,Mun,,,4th,,"  22,018 ",,
0600602000,Barbaza,060602000,Mun,,,3rd,,"  23,359 ",,
0600603000,Belison,060603000,Mun,,,5th,,"  14,129 ",,
0600604000,Bugasong,060604000,Mun,,,2nd,,"  34,676 ",,
0600605000,Caluya,060605000,Mun,,,1st,,"  38,908 ",,
0600606000,Culasi,060606000,Mun,,,1st,,"  44,494 ",,
0600607000,Tobias Fornier,060607000,Mun,Dao,,3rd,,"  33,816 ",,
0600608000,Hamtic,060608000,Mun,,,2nd,,"  52,685 ",,
0600609000,Laua-An,060609000,Mun,,,3rd,,"  26,580 ",,
0600610000,Libertad,060610000,Mun,,,4th,,"  17,507 ",,
0600611000,Pandan,060611000,Mun,,,2nd,,"  35,965 ",,
0600612000,Patnongon,060612000,Mun,,,2nd,,"  38,329 ",,
0600613000,San Jose ,060613000,Mun,,,1st,,"  65,140 ",,Capital
0600614000,San Remigio,060614000,Mun,,,1st,,"  34,045 ",,
0600615000,Sebaste,060615000,Mun,,,3rd,,"  18,816 ",,
0600616000,Sibalom,060616000,Mun,,,1st,,"  63,833 ",,
0600617000,Tibiao,060617000,Mun,,,2nd,,"  28,703 ",,
0600618000,Valderrama,060618000,Mun,,,2nd,,"  19,971 ",,
0601900000,Capiz,061900000,Prov,,,1st,,"  804,952 ",,
0601901000,Cuartero,061901000,Mun,,,3rd,,"  27,993 ",,
0601902000,Dao,061902000,Mun,,,3rd,,"  33,842 ",,
0601903000,Dumalag,061903000,Mun,,,3rd,,"  30,098 ",,
0601904000,Dumarao,061904000,Mun,,,1st,,"  49,506 ",,
0601905000,Ivisan,061905000,Mun,,,3rd,,"  31,278 ",,
0601906000,Jamindan,061906000,Mun,,,1st,,"  38,670 ",,
0601907000,Ma-Ayon,061907000,Mun,,,2nd,,"  41,226 ",,
0601908000,Mambusao,061908000,Mun,,,2nd,,"  40,690 ",,
0601909000,Panay,061909000,Mun,,,2nd,,"  48,890 ",,
0601910000,Panitan,061910000,Mun,,,2nd,,"  42,565 ",,
0601911000,Pilar,061911000,Mun,,,2nd,,"  47,100 ",,
0601912000,Pontevedra,061912000,Mun,,,1st,,"  49,725 ",,
0601913000,President Roxas,061913000,Mun,,,3rd,,"  31,269 ",,
0601914000,City of Roxas ,061914000,City,,CC,2nd,,"  179,292 ",,Capital
0601915000,Sapi-An,061915000,Mun,,,3rd,,"  26,697 ",,
0601916000,Sigma,061916000,Mun,,,3rd,,"  31,688 ",,
0601917000,Tapaz,061917000,Mun,,,1st,,"  54,423 ",,
0603000000,Iloilo,063000000,Prov,,,1st,,"  2,051,899 ",(excluding ILOILO CITY) ,
0603001000,Ajuy,063001000,Mun,,,1st,,"  53,462 ",,
0603002000,Alimodian,063002000,Mun,,,2nd,,"  39,722 ",,
0603003000,Anilao,063003000,Mun,,,3rd,,"  30,520 ",,
0603004000,Badiangan,063004000,Mun,,,4th,,"  27,056 ",,
0603005000,Balasan,063005000,Mun,,,2nd,,"  35,064 ",,
0603006000,Banate,063006000,Mun,,,2nd,,"  33,376 ",,
0603007000,Barotac Nuevo,063007000,Mun,,,1st,,"  58,176 ",,
0603008000,Barotac Viejo,063008000,Mun,,,1st,,"  48,614 ",,
0603009000,Batad,063009000,Mun,,,4th,,"  22,157 ",,
0603010000,Bingawan,063010000,Mun,,,4th,,"  16,164 ",,
0603012000,Cabatuan,063012000,Mun,,,1st,,"  61,110 ",,
0603013000,Calinog,063013000,Mun,,,1st,,"  62,853 ",,
0603014000,Carles,063014000,Mun,,,1st,,"  72,637 ",,
0603015000,Concepcion,063015000,Mun,,,1st,,"  44,633 ",,
0603016000,Dingle,063016000,Mun,,,1st,,"  45,965 ",,
0603017000,Dueñas,063017000,Mun,,,3rd,,"  34,597 ",,
0603018000,Dumangas,063018000,Mun,,,1st,,"  73,899 ",,
0603019000,Estancia,063019000,Mun,,,1st,,"  53,200 ",,
0603020000,Guimbal,063020000,Mun,,,3rd,,"  35,022 ",,
0603021000,Igbaras,063021000,Mun,,,2nd,,"  32,197 ",,
0603023000,Janiuay,063023000,Mun,,,1st,,"  66,786 ",,
0603025000,Lambunao,063025000,Mun,,,1st,,"  81,236 ",,
0603026000,Leganes,063026000,Mun,,,2nd,,"  34,725 ",,
0603027000,Lemery,063027000,Mun,,,3rd,,"  31,414 ",,
0603028000,Leon,063028000,Mun,,,1st,,"  51,990 ",,
0603029000,Maasin,063029000,Mun,,,2nd,,"  38,461 ",,
0603030000,Miagao,063030000,Mun,,,1st,,"  68,115 ",,
0603031000,Mina,063031000,Mun,,,4th,,"  24,042 ",,
0603032000,New Lucena,063032000,Mun,,,4th,,"  24,314 ",,
0603034000,Oton,063034000,Mun,,,1st,,"  98,509 ",,
0603035000,City of Passi,063035000,City,,CC,3rd,,"  88,873 ",,
0603036000,Pavia,063036000,Mun,,,1st,,"  70,388 ",,
0603037000,Pototan,063037000,Mun,,,1st,,"  78,298 ",,
0603038000,San Dionisio,063038000,Mun,,,2nd,,"  39,048 ",,
0603039000,San Enrique,063039000,Mun,,,2nd,,"  36,911 ",,
0603040000,San Joaquin,063040000,Mun,,,1st,,"  52,617 ",,
0603041000,San Miguel,063041000,Mun,,,3rd,,"  30,115 ",,
0603042000,San Rafael,063042000,Mun,,,4th,,"  17,795 ",,
0603043000,Santa Barbara,063043000,Mun,,,1st,,"  67,630 ",,
0603044000,Sara,063044000,Mun,,,1st,,"  54,637 ",,
0603045000,Tigbauan,063045000,Mun,,,1st,,"  65,245 ",,
0603046000,Tubungan,063046000,Mun,,,4th,,"  23,021 ",,
0603047000,Zarraga,063047000,Mun,,,3rd,,"  27,305 ",,
0607900000,Guimaras,067900000,Prov,,,2nd,,"  187,842 ",,
0607901000,Buenavista,067901000,Mun,,,1st,,"  52,899 ",,
0607902000,Jordan ,067902000,Mun,,,2nd,,"  39,566 ",,Capital
0607903000,Nueva Valencia,067903000,Mun,,,2nd,,"  42,771 ",,
0607904000,San Lorenzo,067904000,Mun,,,3rd,,"  29,444 ",,
0607905000,Sibunag,067905000,Mun,,,3rd,,"  23,162 ",,
0631000000,City of Iloilo ,063022000,City,,HUC,1st,,"  457,626 ",,Capital
1800000000,Negros Island Region (NIR),,Reg,,,,,"  4,760,340 ",42/,
1804500000,Negros Occidental,064500000,Prov,,,1st,,"  2,623,172 ",(excluding CITY OF BACOLOD) ,
1804502000,City of Bago,064502000,City,,CC,1st,,"  191,210 ",,
1804503000,Binalbagan,064503000,Mun,,,1st,,"  71,407 ",,
1804504000,City of Cadiz,064504000,City,,CC,1st,,"  158,544 ",,
1804505000,Calatrava,064505000,Mun,,,1st,,"  82,540 ",,
1804506000,Candoni,064506000,Mun,,,3rd,,"  23,751 ",,
1804507000,Cauayan,064507000,Mun,,,1st,,"  108,480 ",,
1804508000,Enrique B. Magalona,064508000,Mun,Saravia,,1st,,"  64,290 ",,
1804509000,City of Escalante,064509000,City,,CC,3rd,,"  96,159 ",,
1804510000,City of Himamaylan,064510000,City,,CC,2nd,,"  116,240 ",,
1804511000,Hinigaran,064511000,Mun,,,1st,,"  88,909 ",,
1804512000,Hinoba-an,064512000,Mun,Asia,,1st,,"  60,865 ",,
1804513000,Ilog,064513000,Mun,,,1st,,"  59,855 ",,
1804514000,Isabela,064514000,Mun,,,1st,,"  64,516 ",,
1804515000,City of Kabankalan,064515000,City,,CC,1st,,"  200,198 ",,
1804516000,City of La Carlota,064516000,City,,CC,4th,,"  66,664 ",,
1804517000,La Castellana,064517000,Mun,,,1st,,"  79,492 ",,
1804518000,Manapla,064518000,Mun,,,1st,,"  55,083 ",,
1804519000,Moises Padilla,064519000,Mun,Magallon,,2nd,,"  43,462 ",,
1804520000,Murcia,064520000,Mun,,,1st,,"  88,868 ",,
1804521000,Pontevedra,064521000,Mun,,,1st,,"  54,502 ",,
1804522000,Pulupandan,064522000,Mun,,,3rd,,"  30,117 ",,
1804523000,City of Sagay,064523000,City,,CC,2nd,,"  148,894 ",,
1804524000,City of San Carlos,064524000,City,,CC,1st,,"  132,650 ",,
1804525000,San Enrique,064525000,Mun,,,4th,,"  24,177 ",,
1804526000,City of Silay,064526000,City,,CC,3rd,,"  130,478 ",,
1804527000,City of Sipalay,064527000,City,,CC,3rd,,"  72,448 ",,
1804528000,City of Talisay,064528000,City,,CC,3rd,,"  108,909 ",,
1804529000,Toboso,064529000,Mun,,,2nd,,"  43,445 ",,
1804530000,Valladolid,064530000,Mun,,,2nd,,"  39,996 ",,
1804531000,City of Victorias,064531000,City,,CC,4th,,"  90,101 ",,
1804532000,Salvador Benedicto,064532000,Mun,,,3rd,,"  26,922 ",,
1804600000,Negros Oriental,074600000,Prov,,,1st,,"  1,432,990 ",,
1804601000,Amlan,074601000,Mun,Ayuquitan,,3rd,,"  25,513 ",,
1804602000,Ayungon,074602000,Mun,,,1st,,"  47,102 ",,
1804603000,Bacong,074603000,Mun,,,2nd,,"  41,207 ",,
1804604000,City of Bais,074604000,City,,CC,3rd,,"  84,317 ",,
1804605000,Basay,074605000,Mun,,,3rd,,"  28,531 ",,
1804606000,City of Bayawan,074606000,City,Tulong,CC,1st,,"  122,747 ",,
1804607000,Bindoy,074607000,Mun,Payabon,,2nd,,"  40,308 ",,
1804608000,City of Canlaon,074608000,City,,CC,4th,,"  58,822 ",,
1804609000,Dauin,074609000,Mun,,,2nd,,"  30,018 ",,
1804610000,City of Dumaguete ,074610000,City,,CC,2nd,,"  134,103 ",,Capital
1804611000,City of Guihulngan,074611000,City,,CC,2nd,,"  102,656 ",,
1804612000,Jimalalud,074612000,Mun,,,3rd,,"  32,256 ",,
1804613000,La Libertad,074613000,Mun,,,2nd,,"  41,089 ",,
1804614000,Mabinay,074614000,Mun,,,1st,,"  82,953 ",,
1804615000,Manjuyod,074615000,Mun,,,1st,,"  44,799 ",,
1804616000,Pamplona,074616000,Mun,,,2nd,,"  39,805 ",,
1804617000,San Jose,074617000,Mun,,,4th,,"  21,956 ",,
1804618000,Santa Catalina,074618000,Mun,,,1st,,"  77,501 ",,
1804619000,Siaton,074619000,Mun,,,1st,,"  83,082 ",,
1804620000,Sibulan,074620000,Mun,,,1st,,"  64,343 ",,
1804621000,City of Tanjay,074621000,City,,CC,3rd,,"  82,642 ",,
1804622000,Tayasan,074622000,Mun,,,2nd,,"  38,159 ",,
1804623000,Valencia,074623000,Mun,Luzurriaga,,1st,,"  38,733 ",,
1804624000,Vallehermoso,074624000,Mun,,,2nd,,"  40,779 ",,
1804625000,Zamboanguita,074625000,Mun,,,3rd,,"  29,569 ",,
1806100000,Siquijor,076100000,Prov,,,3rd,,"  103,395 ",,
1806101000,Enrique Villanueva,076101000,Mun,,,5th,,"  6,790 ",,
1806102000,Larena,076102000,Mun,,,4th,,"  14,454 ",,
1806103000,Lazi,076103000,Mun,,,4th,,"  22,488 ",,
1806104000,Maria,076104000,Mun,,,4th,,"  14,385 ",,
1806105000,San Juan,076105000,Mun,,,4th,,"  16,363 ",,
1806106000,Siquijor ,076106000,Mun,,,3rd,,"  28,915 ",,Capital
1830200000,City of Bacolod ,064501000,City,,HUC,1st,,"  600,783 ",,Capital
0700000000,Region VII (Central Visayas),070000000,Reg,,,,,"  8,081,988 ",44/,
0701200000,Bohol,071200000,Prov,,,1st,,"  1,394,329 ",,
0701201000,Alburquerque,071201000,Mun,,,4th,,"  11,246 ",,
0701202000,Alicia,071202000,Mun,,,3rd,,"  24,374 ",,
0701203000,Anda,071203000,Mun,,,4th,,"  17,778 ",,
0701204000,Antequera,071204000,Mun,,,4th,,"  14,990 ",,
0701205000,Baclayon,071205000,Mun,,,4th,,"  22,461 ",,
0701206000,Balilihan,071206000,Mun,,,3rd,,"  18,694 ",,
0701207000,Batuan,071207000,Mun,,,4th,,"  13,845 ",,
0701208000,Bilar,071208000,Mun,,,4th,,"  18,512 ",,
0701209000,Buenavista,071209000,Mun,,,1st,,"  29,711 ",,
0701210000,Calape,071210000,Mun,,,2nd,,"  33,079 ",,
0701211000,Candijay,071211000,Mun,,,3rd,,"  30,119 ",,
0701212000,Carmen,071212000,Mun,,,1st,,"  49,191 ",,
0701213000,Catigbian,071213000,Mun,,,3rd,,"  23,805 ",,
0701214000,Clarin,071214000,Mun,,,4th,,"  21,158 ",,
0701215000,Corella,071215000,Mun,,,4th,,"  9,479 ",,
0701216000,Cortes,071216000,Mun,,,4th,,"  18,344 ",,
0701217000,Dagohoy,071217000,Mun,,,4th,,"  19,874 ",,
0701218000,Danao,071218000,Mun,,,3rd,,"  20,245 ",,
0701219000,Dauis,071219000,Mun,,,1st,,"  52,492 ",,
0701220000,Dimiao,071220000,Mun,,,4th,,"  14,889 ",,
0701221000,Duero,071221000,Mun,,,4th,,"  18,861 ",,
0701222000,Garcia Hernandez,071222000,Mun,,,3rd,,"  24,430 ",,
0701223000,Guindulman,071223000,Mun,,,2nd,,"  34,104 ",,
0701224000,Inabanga,071224000,Mun,,,1st,,"  48,534 ",,
0701225000,Jagna,071225000,Mun,,,2nd,,"  35,832 ",,
0701226000,Getafe,071226000,Mun,,,2nd,,"  33,422 ",,
0701227000,Lila,071227000,Mun,,,4th,,"  12,240 ",,
0701228000,Loay,071228000,Mun,,,4th,,"  17,855 ",,
0701229000,Loboc,071229000,Mun,,,3rd,,"  17,418 ",,
0701230000,Loon,071230000,Mun,,,1st,,"  44,224 ",,
0701231000,Mabini,071231000,Mun,,,3rd,,"  28,701 ",,
0701232000,Maribojoc,071232000,Mun,,,3rd,,"  22,178 ",,
0701233000,Panglao,071233000,Mun,,,1st,,"  39,839 ",,
0701234000,Pilar,071234000,Mun,,,3rd,,"  28,693 ",,
0701235000,President Carlos P. Garcia,071235000,Mun,Pitogo,,3rd,,"  23,625 ",,
0701236000,Sagbayan,071236000,Mun,Borja,,3rd,,"  24,335 ",,
0701237000,San Isidro,071237000,Mun,,,5th,,"  9,909 ",,
0701238000,San Miguel,071238000,Mun,,,2nd,,"  25,356 ",,
0701239000,Sevilla,071239000,Mun,,,4th,,"  11,376 ",,
0701240000,Sierra Bullones,071240000,Mun,,,2nd,,"  26,095 ",,
0701241000,Sikatuna,071241000,Mun,,,5th,,"  6,906 ",,
0701242000,City of Tagbilaran ,071242000,City,,CC,2nd,,"  104,976 ",,Capital
0701243000,Talibon,071243000,Mun,,,1st,,"  71,272 ",,
0701244000,Trinidad,071244000,Mun,,,1st,,"  35,119 ",,
0701245000,Tubigon,071245000,Mun,,,1st,,"  47,886 ",,
0701246000,Ubay,071246000,Mun,,,1st,,"  81,799 ",,
0701247000,Valencia,071247000,Mun,,,3rd,,"  28,392 ",,
0701248000,Bien Unido,071248000,Mun,,,4th,,"  26,666 ",,
0702200000,Cebu,072200000,Prov,,,1st,,"  3,325,385 ","(excluding the cities of CEBU, LAPU-LAPU, AND MANDAUE) ",
0702201000,Alcantara,072201000,Mun,,,4th,,"  16,910 ",,
0702202000,Alcoy,072202000,Mun,,,4th,,"  19,186 ",,
0702203000,Alegria,072203000,Mun,,,3rd,,"  25,620 ",,
0702204000,Aloguinsan,072204000,Mun,,,3rd,,"  34,466 ",,
0702205000,Argao,072205000,Mun,,,1st,,"  78,187 ",,
0702206000,Asturias,072206000,Mun,,,1st,,"  55,397 ",,
0702207000,Badian,072207000,Mun,,,1st,,"  43,735 ",,
0702208000,Balamban,072208000,Mun,,,1st,,"  95,136 ",,
0702209000,Bantayan,072209000,Mun,,,1st,,"  86,247 ",,
0702210000,Barili,072210000,Mun,,,1st,,"  80,715 ",,
0702211000,City of Bogo,072211000,City,,CC,4th,,"  88,867 ",,
0702212000,Boljoon,072212000,Mun,,,4th,,"  17,525 ",,
0702213000,Borbon,072213000,Mun,,,2nd,,"  38,187 ",,
0702214000,City of Carcar,072214000,City,,CC,3rd,,"  136,453 ",,
0702215000,Carmen,072215000,Mun,,,1st,,"  57,897 ",,
0702216000,Catmon,072216000,Mun,,,2nd,,"  33,745 ",,
0702218000,Compostela,072218000,Mun,,,1st,,"  55,874 ",,
0702219000,Consolacion,072219000,Mun,,,1st,,"  148,012 ",,
0702220000,Cordova,072220000,Mun,,,1st,,"  70,595 ",,
0702221000,Daanbantayan,072221000,Mun,,,1st,,"  93,502 ",,
0702222000,Dalaguete,072222000,Mun,,,1st,,"  74,596 ",,
0702223000,Danao City,072223000,City,,CC,2nd,,"  156,321 ",,
0702224000,Dumanjug,072224000,Mun,,,1st,,"  57,823 ",,
0702225000,Ginatilan,072225000,Mun,,,4th,,"  16,906 ",,
0702227000,Liloan,072227000,Mun,,,1st,,"  153,197 ",,
0702228000,Madridejos,072228000,Mun,,,1st,,"  42,039 ",,
0702229000,Malabuyoc,072229000,Mun,,,4th,,"  19,770 ",,
0702231000,Medellin,072231000,Mun,,,1st,,"  59,605 ",,
0702232000,Minglanilla,072232000,Mun,,,1st,,"  151,002 ",,
0702233000,Moalboal,072233000,Mun,,,1st,,"  36,930 ",,
0702234000,City of Naga,072234000,City,,CC,3rd,,"  133,184 ",,
0702235000,Oslob,072235000,Mun,,,1st,,"  29,264 ",,
0702236000,Pilar,072236000,Mun,,,5th,,"  12,506 ",,
0702237000,Pinamungajan,072237000,Mun,,,1st,,"  75,131 ",,
0702238000,Poro,072238000,Mun,,,3rd,,"  26,232 ",,
0702239000,Ronda,072239000,Mun,,,4th,,"  21,005 ",,
0702240000,Samboan,072240000,Mun,,,4th,,"  20,373 ",,
0702241000,San Fernando,072241000,Mun,,,1st,,"  72,224 ",,
0702242000,San Francisco,072242000,Mun,,,1st,,"  59,236 ",,
0702243000,San Remigio,072243000,Mun,,,1st,,"  65,744 ",,
0702244000,Santa Fe,072244000,Mun,,,3rd,,"  34,471 ",,
0702245000,Santander,072245000,Mun,,,4th,,"  18,527 ",,
0702246000,Sibonga,072246000,Mun,,,1st,,"  53,424 ",,
0702247000,Sogod,072247000,Mun,,,2nd,,"  39,447 ",,
0702248000,Tabogon,072248000,Mun,,,2nd,,"  41,432 ",,
0702249000,Tabuelan,072249000,Mun,,,2nd,,"  28,907 ",,
0702250000,City of Talisay,072250000,City,,CC,1st,,"  263,048 ",,
0702251000,City of Toledo,072251000,City,,CC,1st,,"  207,314 ",,
0702252000,Tuburan,072252000,Mun,,,1st,,"  68,167 ",,
0702253000,Tudela,072253000,Mun,,,4th,,"  11,304 ",,
0730600000,City of Cebu ,072217000,City,,HUC,1st,,"  964,169 ",,Capital
0731100000,City of Lapu-Lapu,072226000,City,Opon,HUC,1st,,"  497,604 ",,
0731300000,City of Mandaue,072230000,City,,HUC,1st,,"  364,116 ",,
0800000000,Region VIII (Eastern Visayas),080000000,Reg,,,,,"  4,547,150 ",,
0802600000,Eastern Samar,082600000,Prov,,,1st,,"  477,168 ",,
0802601000,Arteche,082601000,Mun,,,4th*,,"  16,360 ",,
0802602000,Balangiga,082602000,Mun,,,3rd,,"  14,341 ",,
0802603000,Balangkayan,082603000,Mun,,,4th,,"  10,185 ",,
0802604000,City of Borongan ,082604000,City,,CC,2nd,,"  71,961 ",,Capital
0802605000,Can-Avid,082605000,Mun,,,2nd,,"  21,682 ",,
0802606000,Dolores,082606000,Mun,,,1st,,"  44,626 ",,
0802607000,General Macarthur,082607000,Mun,,,4th,,"  14,411 ",,
0802608000,Giporlos,082608000,Mun,,,4th,,"  13,117 ",,
0802609000,Guiuan,082609000,Mun,,,1st,,"  53,361 ",,
0802610000,Hernani,082610000,Mun,,,5th,,"  8,531 ",,
0802611000,Jipapad,082611000,Mun,,,4th,,"  8,439 ",,
0802612000,Lawaan,082612000,Mun,,,4th,,"  13,003 ",,
0802613000,Llorente,082613000,Mun,,,1st,,"  21,459 ",,
0802614000,Maslog,082614000,Mun,,,4th,,"  5,463 ",,
0802615000,Maydolong,082615000,Mun,,,2nd,,"  15,314 ",,
0802616000,Mercedes,082616000,Mun,,,5th,,"  6,112 ",,
0802617000,Oras,082617000,Mun,,,2nd,,"  37,451 ",,
0802618000,Quinapondan,082618000,Mun,,,4th,,"  14,507 ",,
0802619000,Salcedo,082619000,Mun,,,3rd,,"  22,136 ",,
0802620000,San Julian,082620000,Mun,,,4th,,"  14,800 ",,
0802621000,San Policarpo,082621000,Mun,,,4th,,"  15,365 ",,
0802622000,Sulat,082622000,Mun,,,4th,,"  15,758 ",,
0802623000,Taft,082623000,Mun,,,3rd,,"  18,786 ",,
0803700000,Leyte,083700000,Prov,,,1st,,"  1,776,847 ",(excluding CITY OF TACLOBAN) ,
0803701000,Abuyog,083701000,Mun,,,1st,,"  61,216 ",,
0803702000,Alangalang,083702000,Mun,,,1st,,"  57,185 ",,
0803703000,Albuera,083703000,Mun,,,1st,,"  47,151 ",,
0803705000,Babatngon,083705000,Mun,,,3rd,,"  28,823 ",,
0803706000,Barugo,083706000,Mun,,,3rd,,"  34,497 ",,
0803707000,Bato,083707000,Mun,,,2nd,,"  38,505 ",,
0803708000,City of Baybay,083708000,City,,CC,1st,,"  111,848 ",,
0803710000,Burauen,083710000,Mun,,,1st,,"  52,511 ",,
0803713000,Calubian,083713000,Mun,,,3rd,,"  31,646 ",,
0803714000,Capoocan,083714000,Mun,,,2nd,,"  33,721 ",,
0803715000,Carigara,083715000,Mun,,,1st,,"  54,656 ",,
0803717000,Dagami,083717000,Mun,,,2nd,,"  36,178 ",,
0803718000,Dulag,083718000,Mun,,,2nd,,"  48,992 ",,
0803719000,Hilongos,083719000,Mun,,,1st,,"  64,514 ",,
0803720000,Hindang,083720000,Mun,,,4th,,"  20,849 ",,
0803721000,Inopacan,083721000,Mun,,,4th,,"  21,389 ",,
0803722000,Isabel,083722000,Mun,,,1st,,"  46,781 ",,
0803723000,Jaro,083723000,Mun,,,1st,,"  43,758 ",,
0803724000,Javier,083724000,Mun,Bugho,,3rd,,"  26,658 ",,
0803725000,Julita,083725000,Mun,,,4th,,"  15,598 ",,
0803726000,Kananga,083726000,Mun,,,1st,,"  59,696 ",,
0803728000,La Paz,083728000,Mun,,,4th,,"  19,174 ",,
0803729000,Leyte,083729000,Mun,,,2nd,,"  40,397 ",,
0803730000,Macarthur,083730000,Mun,,,4th,,"  21,578 ",,
0803731000,Mahaplag,083731000,Mun,,,3rd,,"  27,865 ",,
0803733000,Matag-Ob,083733000,Mun,,,4th,,"  17,522 ",,
0803734000,Matalom,083734000,Mun,,,2nd,,"  32,586 ",,
0803735000,Mayorga,083735000,Mun,,,4th,,"  18,071 ",,
0803736000,Merida,083736000,Mun,,,3rd,,"  31,574 ",,
0803738000,Ormoc City,083738000,City,,ICC,1st,,"  230,998 ",,
